tenor,size,rfq_priority,original_issue_size,spread_from_market_mid,win,direction
30,1320195.9304892619,1,48565192.33501836,-6.491352027940965,1,sell
10,32784725.757467832,2,71820095.5451527,2.912999873896739,0,sell
1,1127975.241863132,3,8090203.574848892,7.285749672997849,0,buy
2,18685424.149337564,2,21304044.788743418,6.850524690502355,1,buy
10,19461149.456079092,2,29206922.881379627,2.7986401818261193,1,buy
3,41620485.76592052,2,46790062.61014448,6.027525959378674,1,sell
2,1235869.8461894915,2,3474078.496107539,7.169524008449226,0,buy
20,10328610.576277431,3,15574432.109540893,-2.4097037276156863,1,sell
30,5331977.353082317,1,18757429.378370825,-6.734007943869049,1,buy
7,3645318.442212352,1,4965031.725251355,5.037576919528046,1,buy
2,1423798.4794101573,1,5109050.4183513,7.612206652690567,1,sell
7,9035089.774093332,1,10107184.067565922,4.631418505246142,0,sell
10,6514421.029854533,2,25280363.567760203,2.912556953229196,0,buy
7,1505340.9924701152,3,13766040.418269133,4.232300250451177,0,buy
10,10979973.716829412,3,12257818.419613604,2.3305057266843945,1,sell
10,17937429.861590795,1,61494652.098415114,3.1873025086104336,1,sell
10,20117908.032293115,1,21210437.971477434,3.00397510956317,0,sell
10,34530422.28992928,3,44584111.18418233,2.3445370923454707,1,sell
10,4962248.488538956,3,25808358.720532052,2.4654966957078437,1,sell
2,41614247.503517695,2,63422064.918302305,6.5968905198375865,0,buy
10,29535110.50535794,3,30678645.38801916,2.280462073948689,1,sell
2,3189681.1760538626,3,37861140.524642296,6.773726781130335,0,buy
10,1864734.915412809,2,38207824.20054478,2.9778871697391787,1,sell
7,5491784.970807035,2,14482317.251401246,4.3884772353711075,1,sell
20,4817412.659850133,2,11409833.05807931,-2.0257285556698097,1,buy
10,9508890.158062538,3,10700759.020307712,2.4480962795244725,0,buy
3,9798412.295775166,3,18808794.88538263,5.960940139597403,1,sell
10,18802058.089052662,3,23762527.550911643,2.3295347318680464,1,sell
10,7350006.573785369,2,27907724.621396348,2.9220358445057952,0,sell
7,1506921.1305148208,3,6361885.705794108,4.041069457952032,1,buy
30,28721772.247074597,3,43222284.05694459,-7.573352069786613,1,buy
5,3359547.1082781907,2,4846473.256087697,5.5070639406972575,0,sell
7,44689474.75650951,1,46371691.37893834,4.786610379293317,1,buy
3,1585772.161083495,1,3313054.860870429,6.995534724179986,0,sell
5,42465867.29363622,3,43660808.28260755,4.828533259668894,1,buy
1,1427665.0567233746,2,9739587.731949463,7.570799120014912,0,sell
1,2469013.52119733,2,24800999.729004443,7.5656395730425485,1,sell
30,1199880.3038581766,3,12090944.686490737,-7.328300846281447,1,sell
3,15774880.783322094,3,25255377.767328627,5.84503095528834,0,buy
7,27837616.538370326,1,42171360.36892506,4.516623039753413,0,sell
2,5463535.228906557,2,9239667.652756354,6.989204145756241,1,sell
3,37803425.43955603,3,41923917.77532998,5.908165190651797,0,buy
20,10067008.064108126,2,13486294.395127902,-2.109097876331365,1,buy
5,11758806.008784171,3,27971370.503072593,5.208981972148537,0,sell
5,27311268.054545067,1,29193278.726618193,5.663424029274529,0,sell
10,3193409.7406995557,3,4245685.487012712,2.5286026522376277,1,sell
1,3998405.4808893963,1,14300365.964445544,8.130039561565837,0,sell
30,34608688.03085531,1,74518315.25987992,-6.852468386818631,1,buy
5,33939852.82794433,3,44788254.859904155,4.6201921972721065,0,sell
3,45605261.10168706,3,66992779.89134768,5.711996964884454,1,buy
5,34056204.76471836,1,47957370.928179994,5.639257794242743,0,sell
30,1645891.7510049785,2,8646406.152794126,-6.820048209399877,1,sell
30,25088971.2588176,2,41704996.45084235,-7.2141830424778215,1,sell
30,4969392.279544668,1,30095671.80301547,-6.5441347994639045,1,buy
3,48232723.344721936,1,50641587.57348898,6.445429646426004,1,buy
2,6344409.284609797,3,10068974.67936451,6.5672240495594,1,buy
10,8728726.614023501,3,11128130.228387414,2.489088182256421,1,sell
1,7944593.672857236,1,13809057.182426251,7.756835941377419,0,buy
5,3520639.5466782097,1,35413841.57353791,5.9905241009159464,1,sell
3,1341097.2707698806,2,5200290.37050445,6.674723097177449,0,sell
7,33241803.258583475,2,37569013.658911936,4.274367603725356,0,sell
1,23105859.52617689,2,52061829.954074815,7.2494080581936,0,sell
2,1726043.8112023948,1,9235448.83627889,7.48401546568896,0,sell
3,20878822.07536744,1,29001734.841195926,6.649973200514491,1,sell
20,11568970.480736231,2,40574141.0775628,-2.1073347829820976,1,sell
20,4955905.574701654,2,11769718.606438607,-2.0415861249430414,1,sell
10,2701309.2938666884,3,17087499.816808645,2.603345500059822,1,buy
10,28883739.20466891,3,30281740.965283137,2.300119897990417,1,sell
2,15473866.651240444,1,17485227.176340297,7.322595534557506,1,buy
2,8523023.312944626,3,13387353.37273879,6.538219304285006,0,sell
10,10855220.626487643,1,17784957.319862463,3.270765171752955,1,sell
5,1427968.7776991124,1,45155261.577806614,6.026479646903878,0,sell
5,6385214.015551104,1,50961923.722024634,5.837388041928764,0,sell
3,2133491.845543719,2,30069112.16193466,6.488648763074039,0,buy
7,2259631.498522273,3,5696737.724964975,4.157141666986753,0,buy
3,13290324.829137096,3,56726857.41272716,5.956294105777324,1,buy
7,35334330.60846982,3,50165297.03757898,3.7643462885536705,0,buy
2,4852553.924792607,3,9504058.909115076,6.520703500095447,0,buy
1,2254030.4737609895,2,17818152.84547587,7.4530588652974465,0,buy
3,12653235.372836068,3,13720007.407799792,5.898439093507821,0,sell
3,30207908.69314561,3,31979291.484103743,5.703527595078256,0,sell
7,18679755.902280718,2,44360708.95771178,4.248313411443868,0,buy
30,29922127.95270399,3,42419256.717982866,-7.693130400970123,1,buy
2,8158123.804861363,3,12314892.63901578,6.622528186970908,1,buy
2,18941535.669142164,2,26031068.26961799,6.841887302320841,0,sell
20,1729678.8898141675,2,36228905.70378491,-1.8601480399746722,1,sell
30,3905783.125577872,2,15737077.587871686,-6.799736278118846,1,sell
7,4590207.789985,2,9337475.142746229,4.506862362283268,0,sell
2,7390539.393111033,1,8991687.040762056,7.2217041087210845,0,sell
30,37885486.43670321,2,41040977.86539226,-7.378992462420394,1,buy
10,30577616.58539441,3,76515471.26391256,2.533317059084044,1,sell
30,1692601.7135856661,3,7226953.035430562,-7.352468547594294,1,buy
5,1965913.638542829,3,8299374.570395278,5.166273486688764,1,sell
20,4051544.0592776197,3,11083936.5459487,-2.3145824054762567,1,buy
10,3118639.010445837,1,34892223.779950865,3.3373424907701956,1,sell
1,11078409.364094542,1,21696735.00172711,7.834087564401715,0,sell
3,34181366.88269203,1,49266059.94115425,6.674792735030348,1,sell
20,43142416.25239876,3,47730189.32548435,-2.7484979871693165,1,sell
1,12895904.582453007,3,14016422.979907919,7.074112356045342,0,sell
3,26546504.40237341,2,64714122.3324792,6.180597267624216,0,buy
5,7803739.873942826,2,48780673.86598167,5.478899629570419,1,sell
30,2259130.057268013,3,43240131.520680234,-7.56119318089044,1,sell
2,7788070.4916977305,2,47902078.2065659,6.952476764568957,0,sell
10,8771395.421097994,2,33041497.566838358,3.0020817762896597,1,sell
7,18256315.44153794,3,32814531.29146315,3.935191603927062,1,sell
10,2363603.388809407,1,29577894.0850086,3.430711447157574,0,sell
5,4224237.148172764,3,14703000.83160039,4.929788346932572,1,sell
1,4154050.299932599,3,5845620.1798416395,7.1974355681377835,0,sell
7,42663756.71178571,2,47284032.79594134,4.0415254127088724,0,sell
2,5678703.206444015,2,50367732.449549146,6.864087919753068,1,buy
5,19181475.0346795,3,23131252.36345422,4.820786474700951,1,buy
7,18862793.74007972,1,48676337.0354811,4.716705106272998,1,sell
5,2825866.264538984,3,4265869.582955378,5.262246051912526,1,sell
30,9366761.207323987,1,13063070.670228608,-6.539229968534373,1,sell
5,33066923.491860654,1,37013851.19723525,5.580121987317146,0,sell
2,6417216.204398877,3,7640905.533501717,6.548112368852912,0,sell
20,40339108.45675761,3,41932555.7201604,-2.717932105275654,1,buy
3,2313971.9962525684,3,4443002.577099074,6.127596461427489,1,sell
7,1336577.3471679022,1,27847421.578309685,5.130020055205242,1,buy
30,32700424.517983917,2,33981922.94995744,-7.389019499605489,1,sell
2,27554017.416191123,1,30771260.468256824,7.207615711056627,0,sell
5,48571378.108333,1,49611985.782094754,5.411812491543052,1,sell
30,14264913.990417799,1,29465161.986194298,-6.714083094371653,1,sell
2,39030551.76461525,2,50351331.57887528,6.733172509811813,1,buy
20,25407479.78619828,1,37875730.212730914,-2.045585599674772,1,buy
30,27205393.431141347,1,31531180.333775498,-6.8670516707437015,1,buy
30,9267326.337201854,1,11525933.916583106,-6.579051630627693,1,buy
3,4462990.707438148,2,21204801.748448323,6.500044435660567,1,buy
10,38706698.762619,1,62588382.11720512,3.053051226903808,1,sell
7,5421932.664456648,2,7141739.963565282,4.398077452573255,0,sell
3,8230722.179304586,2,14946689.825692698,6.434987424760504,0,buy
1,5727100.791005072,3,8372921.938085066,7.0047795008505656,1,sell
7,9111908.98938435,3,11042136.56039942,4.016392251704504,1,sell
3,6300485.495390931,3,23985144.128724694,6.100752990829523,0,sell
5,1206411.4299770347,2,9413905.03080937,5.7068139232397845,1,buy
7,31519071.13720899,3,33848730.34400278,3.890277703042198,0,buy
7,5688683.45748671,3,9051326.133455157,4.081544031722153,0,buy
2,10013769.56002063,3,53898717.97198817,6.417952549062608,1,buy
5,1723756.4405261502,2,29385600.18314545,5.4433088052202265,0,sell
1,1013341.5540302612,1,32274359.91756918,8.059442188401555,1,sell
10,2610601.0686884965,3,8657695.555397486,2.6443636623306395,1,sell
30,15742385.168771397,3,27219423.441337686,-7.558528208645555,1,sell
20,1474105.3800961508,3,5840440.742183126,-2.4385610297970706,1,sell
3,35008419.0250591,3,36363703.03891875,5.583844736770297,1,sell
2,2319086.2214066014,2,7120893.531872352,6.88868539233493,1,buy
3,2226375.497809285,1,12439426.08018571,6.976642953492057,0,sell
1,2034120.0581664783,1,5109151.090802826,7.866732465554373,0,sell
30,1056220.3019524745,3,28639289.669858098,-7.156079660862409,1,sell
1,20477377.667667393,1,22283364.74365272,7.605700059432209,0,sell
7,30666020.477574438,3,34870781.43186106,3.6262596295856664,1,sell
20,11052079.736591969,3,12682156.244519664,-2.4575624015518294,1,buy
1,2088075.1441549524,1,6961089.069383433,7.992860262757409,0,sell
3,3052662.2751291646,1,4220502.332077087,7.0438981695088785,1,sell
5,6435542.801892678,2,9339921.52745182,5.426073183060847,1,buy
5,41822033.500395745,3,46617569.749261566,4.889854837319063,0,buy
7,2631737.4540195297,1,9123888.407011777,5.023187207357682,1,sell
10,17500257.724964812,2,25889520.62740932,2.6320345613482496,1,sell
3,5579680.737287247,1,8511935.369094595,6.791615776016711,0,buy
3,3206518.2106739213,1,10944568.33392394,6.864148218170241,1,sell
1,5950966.445435387,3,13275560.904498229,6.808796964957915,1,buy
20,1321228.9380687948,2,4766132.149995292,-1.7451394764379167,1,buy
3,22748139.668142974,3,48480845.74058244,5.873108702674893,0,buy
2,2590375.2244789926,1,11043706.859037753,7.607529422929106,0,sell
10,17078646.053524237,2,20747380.568311106,2.611065028077203,1,buy
1,1306537.360568449,3,41997664.13005824,7.153737187016295,0,buy
2,41945347.63627828,2,69223857.34690791,6.537568146344911,0,sell
7,2127779.7459923564,1,48835343.84236885,5.142125690774673,1,buy
5,31604746.34109705,2,46604515.96757619,5.321258347941063,1,buy
7,23728522.802357543,1,28119785.02287916,4.492459603069404,1,sell
5,44092525.97384371,3,47092889.297942884,4.765489408384191,0,sell
7,6485177.963361931,1,19880622.167264696,4.885424549397053,1,sell
3,17211795.740128804,1,63596837.65928365,6.658927338973969,1,sell
2,4264089.2542387005,2,15872429.322929118,7.185166411523026,0,sell
5,2057008.5940250515,2,33522704.42195489,5.350539982949574,0,sell
1,5659430.352905882,3,9283002.04042087,6.846768955505269,0,sell
2,1912505.1151949186,2,6826133.066194008,7.119562416554244,1,sell
1,46608417.44550144,3,81260907.51472305,6.59748999056281,0,sell
2,1457202.479255881,1,20772162.960483152,7.640237963868378,0,sell
2,10024276.662417274,1,56517183.09148434,7.093531978866392,1,sell
7,11596937.02670415,2,32312710.471412227,4.394609278521926,0,sell
5,8206935.1799418405,1,13988091.77104567,5.78265369688452,0,sell
5,13336257.031552635,1,21321141.48405101,5.8922933191565585,0,sell
20,1575388.4308529627,3,35455810.357260406,-2.344755740675809,1,buy
2,8769196.95686893,2,17423483.241828077,7.0350191560224715,0,sell
3,3075852.767876937,3,5791744.655739862,6.212239064429101,0,sell
3,39566800.23759215,1,45063537.70877846,6.445096816286206,1,buy
1,19712280.951022763,1,27249400.04852342,7.555597300774959,0,buy
1,44902749.426692635,1,46362652.746084765,7.632276953924453,1,buy
7,1158261.5402842206,2,19508025.15261999,4.697261863926152,0,sell
2,3050933.2911731536,1,4584805.054246501,7.419824598751498,0,buy
1,2147915.108556608,1,7022560.736014519,8.163589992779151,0,sell
1,1044603.0974105992,3,24327091.37644774,7.377808265005759,1,sell
10,2580501.6848712913,2,8809066.947084688,2.974808953967707,1,buy
2,14230495.937835066,1,41180517.139713876,7.14162225195879,0,buy
30,2469523.407739553,3,6278831.6045433525,-7.291982259330021,1,buy
7,7324560.759781173,1,49688402.65650163,4.82149162286617,1,sell
1,32238612.830996875,3,34507853.62627592,6.843187633585281,0,buy
7,15089466.907237954,1,16250941.287447207,4.77008979906793,0,buy
5,4682340.070759065,2,35037080.78377505,5.621599256042057,0,buy
7,4293520.637621096,2,23259263.215405185,4.438106020668524,1,buy
30,5946774.601519159,3,8424958.783949615,-7.232377726616239,1,buy
3,1998886.3297416314,1,49101656.856705986,7.088902191588656,0,buy
30,11943958.5227829,2,19078381.823606033,-7.151231206036727,1,buy
3,4156087.8279793267,1,45444830.22035793,6.867707232037872,0,buy
7,28063585.75465103,2,35275137.66341407,4.22869929603009,0,sell
3,19291245.866486184,3,25625577.086401727,5.668742621098862,1,buy
5,10895409.38348847,2,16690669.081463965,5.324216872993613,1,sell
2,4156891.1435730834,1,7863212.305802894,7.514499769314952,0,buy
3,2273358.2762358864,1,10340929.996969612,6.934292778984479,0,sell
3,20828535.552802138,1,26701762.67911943,6.444420742540601,0,sell
7,6704933.410086243,3,7859534.175683604,3.876706338898945,1,sell
5,2409037.5715097375,3,5178985.785119625,5.134705597579801,0,buy
20,2145832.4895711066,1,4447747.286518719,-1.4834499807300787,1,sell
20,1909902.404300076,1,31677725.01621856,-1.5827045307188605,1,sell
20,20910940.240162864,2,31321213.459869176,-2.402289225425478,1,buy
20,2449302.124514526,2,22286242.158743843,-2.0100209291158775,1,buy
2,7847826.783039413,2,50077598.865050204,7.077322594331714,1,sell
30,5850105.832723432,1,18272445.658391207,-6.4072672969712405,1,buy
7,9654761.10057668,2,56366378.09913945,4.405121293073655,1,buy
7,30921450.981540136,1,34307379.39757628,4.60087866826574,1,buy
10,29804153.199167337,3,31876499.62087136,2.39206791747239,1,sell
5,5839352.808151064,2,10683433.870524857,5.292981075855062,0,sell
20,1061956.6750662483,1,7369701.036373233,-1.4644655373684579,1,buy
2,5302921.942120426,1,38507074.78786093,7.134721910883201,0,sell
5,10712840.451029444,3,19652521.209290132,4.983025509141343,1,buy
20,8863915.253507402,3,12000136.941996941,-2.5390440056062014,1,buy
2,12782049.836198624,3,31050990.733209927,6.33040778636499,0,buy
5,1827132.5218973262,3,9061378.781854372,5.402038134191824,1,buy
7,12544222.239487445,2,14429855.854739364,4.436276731577168,1,buy
7,2043241.1263688724,3,11593156.366202455,4.187251542617494,1,sell
30,18841597.878039066,1,54195062.44215521,-6.9299882353901685,1,buy
1,3767902.738719883,1,30782005.77898158,7.927641321684136,0,sell
30,16072781.750227004,1,26003314.357150454,-6.815422575636524,1,buy
3,1205930.3263085478,1,5577657.001275942,7.020082642155347,1,buy
30,4931078.876237099,1,6336395.84115207,-6.742455839840613,1,sell
20,15770029.485831361,3,22049448.060533818,-2.598773869346741,1,sell
10,2429104.519986342,1,21385702.73187564,3.486427145372848,0,sell
5,22447544.126280997,3,26541038.927589826,4.714989251695539,1,sell
10,11794399.81967361,3,14306385.123278653,2.2252358599053457,0,buy
1,9959781.860098645,3,48188189.264688306,6.913317214655347,0,buy
3,3987208.0582158407,3,28864235.885883983,5.944697870307372,0,sell
5,6601924.854500005,2,18747305.539678186,5.3309058471037165,0,sell
2,10348527.175503489,2,12056145.467881897,6.786445965647242,0,sell
20,6348906.915707421,2,8111677.412628534,-2.038125579290605,1,sell
3,15360784.309809437,2,16858284.856963743,6.2248204221770935,0,sell
7,5455544.220198402,2,16600274.204808485,4.467134236222001,1,sell
1,2206256.8364214967,1,3777841.292860657,7.8883402167911765,0,sell
3,2309229.409584231,2,29323816.614192706,6.604559618338863,0,sell
20,1022964.1856652448,1,49665673.170774005,-1.4358836161139497,1,buy
30,3245772.9107538215,1,7437708.268761028,-6.5514169127059025,1,buy
3,18723567.76678741,3,24622473.5792883,5.980595885906637,0,sell
30,22349027.035525173,3,38533597.8344037,-7.695330955341283,1,buy
20,2207934.9844458317,3,41309563.664789446,-2.3367719721870532,1,sell
7,42597781.69272296,2,75637664.81425558,4.169088442240854,1,buy
5,7137847.683969149,1,8390546.85358726,5.850939746613505,0,sell
2,36134278.64109351,2,38071806.34546052,6.4116519324305825,0,buy
7,15877167.042561263,3,35021401.557684496,3.76135670607851,0,sell
30,16880788.00356536,3,31685798.742380098,-7.609666255696336,1,buy
30,1394718.5003046114,1,3078688.6749342363,-6.2868403759508436,1,buy
2,2364603.487702396,1,9493013.393932637,7.319836619490742,0,sell
5,1035085.2915709768,3,22247037.363231692,5.237520964797655,1,buy
3,16469460.78396559,2,18822893.66379903,6.294712300608393,0,buy
2,3847603.5820645667,2,34067401.66764345,6.896228491182184,0,buy
1,21701963.49662841,1,22932225.06222819,7.682172162609831,0,buy
1,3765671.8432938526,3,25092486.12653215,7.1683735009809855,0,sell
20,24661726.023190197,2,35785645.56118314,-2.247665982553645,1,sell
7,1667448.4360695297,1,5099187.318103284,5.041693127140131,0,sell
30,1970406.324865841,1,18752369.925210826,-6.605686381657088,1,buy
5,3794364.216251833,1,25135425.76719032,5.8659145128074,0,sell
20,4943195.887111477,2,43550221.10934963,-1.918115946193593,1,buy
7,3912331.2270326684,1,8127724.870890681,4.927125190120803,0,buy
7,19834141.268045858,2,34473493.38521677,4.007833634694061,1,buy
20,1461226.3930537899,1,12025192.000730433,-1.376202663805012,1,sell
10,3951001.3800624935,2,11754859.376225572,3.03008244130549,1,sell
7,26451216.22183571,3,59019200.592653185,3.763333597538796,1,buy
10,1298632.389893883,2,2311100.077257988,3.139091839639246,1,buy
1,39903717.14263889,3,42918799.34169355,6.673253201623295,1,sell
1,47393930.766848974,1,55607215.59566849,7.51554406337813,1,buy
7,1414082.249226454,2,3422781.4348527286,4.6473222062301405,1,buy
1,3125095.3912220113,1,37993976.26117939,7.900553591963968,0,sell
5,4292374.055508958,3,16888722.907394566,5.10287507091515,1,sell
10,20848059.938144933,1,27333043.40877539,3.1215870962648338,1,buy
10,10291099.531927131,1,34509968.143010706,3.342719945787687,1,sell
7,12438213.208476618,1,18273230.06058106,4.796822144888512,0,buy
1,19363616.24081531,3,28258385.984304246,6.710643519545158,0,buy
2,1586509.8806162109,3,2597329.956681166,6.766468018240861,1,sell
30,26037415.56537117,2,30218743.514323317,-7.327726552143172,1,buy
20,15806178.486400452,2,17527257.660317067,-2.320344031079827,1,sell
20,9569434.482315095,2,24420594.61089974,-2.1133195079479306,1,sell
10,32481318.16649006,2,38995388.36746018,2.7066829658504252,1,sell
7,15481017.0551582,1,18736961.89209713,4.955872016297047,0,buy
7,2201314.9668423934,3,8436266.927434387,3.956968780034652,0,sell
5,5371857.851151311,3,7642532.397405242,4.995218971620346,1,buy
3,6908185.833473457,1,44206949.79350111,7.054602671204371,0,buy
30,1241118.0494477912,2,2476205.997080733,-6.908412922075504,1,sell
3,41869762.76852658,3,71403444.07819253,5.763624085489952,0,buy
10,1653670.2345580847,1,9046032.534325516,3.543202913818141,0,sell
20,15309667.977412816,1,26570527.253058217,-1.8098852948385948,1,sell
5,7245549.796647962,2,10512314.639747012,5.339812265714918,1,sell
5,1105473.722481551,2,44997967.2935791,5.63610687549405,0,buy
5,37249309.203941986,3,40261318.61312111,4.776948471645168,0,sell
10,28005619.682126764,3,38016817.73936707,2.2699637740018597,1,sell
3,7774965.919704131,2,56503706.14367813,6.415998358218264,1,sell
20,2448872.4298284617,3,33850557.263746604,-2.289525053488048,1,buy
5,1609287.5190979294,2,9760238.579859855,5.7254587286531855,1,buy
20,4143744.0520075825,1,52295996.542120665,-1.5116477779786228,1,sell
1,2716220.281945034,1,18261779.770572826,7.9638998535217524,0,sell
7,7258604.80671222,1,9521037.911452446,4.684193689992363,1,sell
7,43843014.3866028,3,48730615.95395432,3.847520711198666,1,buy
20,9480445.345771953,2,13181232.782763422,-2.1100543130981,1,buy
2,32506197.51375365,1,36347415.65639046,7.150808521062146,0,buy
2,12759205.18027966,1,32347321.759817116,7.257799263797265,0,sell
10,6418441.590093578,3,16250516.711247865,2.495105110024534,1,buy
10,28310830.82298705,3,29471526.51991443,2.2562676535144646,0,sell
7,6321793.130023452,1,37278777.94001462,4.979757746479666,0,buy
1,29907024.50852193,3,33100383.472181637,6.791392990177185,0,sell
30,3128817.1645489163,3,52559920.91416033,-7.376099551148682,1,buy
3,1655196.4587224661,3,43451842.10591889,6.145787142092773,0,buy
3,28389230.385308158,3,68010964.18260728,5.762878169323113,1,buy
10,9954071.211746996,2,33836663.73927629,2.948386832458536,1,buy
1,32399724.37770735,3,34770090.50866184,6.7766480971157295,0,sell
10,39204894.89889628,3,47238806.62297689,2.3723965819812505,0,sell
30,1233425.7947363309,2,3638250.5554077043,-6.793219301160535,1,sell
3,7097931.7151612835,3,9859659.122588681,6.014919248462785,1,buy
20,4335643.066769635,3,15249763.213956667,-2.464772130185355,1,sell
10,11569501.416322723,1,12742709.289334424,3.2352212912714897,1,buy
5,22299115.6417875,1,66668257.12702946,5.543678909747981,1,buy
20,2997190.5902507175,1,39371785.378754385,-1.50048335913643,1,buy
30,8830468.659717318,2,13265663.299464813,-7.134419076301152,1,sell
30,15999580.596738622,3,23510399.294001833,-7.644498298682579,1,buy
10,1691976.6971141184,2,7885288.023930106,3.098129400620829,1,buy
7,24158794.22798417,2,55696562.78254534,4.284985779571679,1,buy
10,10709323.299062436,3,25497476.217462596,2.378288514728013,1,buy
7,41042671.69416148,3,44010936.66732455,3.83702868832104,0,sell
30,3774413.2594004734,1,9517824.159104371,-6.642287622649764,1,sell
1,1526640.2630558268,3,6882143.986254286,7.3024495566050724,0,sell
30,7253211.604662935,2,49899542.76659273,-7.146495910809585,1,sell
3,1398910.4911467126,1,3384310.31218741,6.994619633358304,0,sell
20,44380938.47436573,2,45800608.8179239,-2.22976649370953,1,buy
20,1163388.0102610637,3,32506706.888332143,-2.1527349354932204,1,sell
2,19062529.38379912,1,52439168.23237631,7.160484390833332,0,sell
2,7800693.669573625,3,38073909.834485024,6.340901024691301,0,sell
30,4229367.576797353,1,11610694.698023412,-6.577361021257675,1,sell
3,1293790.215878001,1,14503278.5041928,7.164032471727752,0,sell
2,11403625.379429823,1,20463807.32790763,7.247012825364147,0,buy
20,9868969.017623695,3,11181138.017623303,-2.5476056589997915,1,sell
10,3000628.678100381,1,13288028.458888438,3.451914188767864,1,buy
1,35191628.79359809,1,36246331.42082185,7.598687771363048,0,sell
1,3286047.073243473,3,6851739.352206959,7.060738715299185,0,buy
3,5808580.102035796,2,44173749.636427164,6.429431312342554,0,buy
30,8391432.434228318,3,11676647.403680246,-7.512433526530371,1,sell
2,1480099.645134073,3,40992851.32463152,6.836056915822354,1,sell
10,38345534.88298077,1,41006076.705710575,2.82766849021414,1,sell
1,4328383.058838556,3,7751579.41383105,7.174205182436619,1,buy
1,1371644.1681928032,3,13057095.391547365,7.099046858770453,0,buy
5,4549839.60738414,3,24227858.865519017,5.002930391117451,0,sell
30,10464684.131768718,1,17574245.026468806,-6.759863715030341,1,buy
5,7458997.851746017,3,38986393.209142655,5.0646534514569135,1,sell
20,15135820.91735291,1,16306309.735783737,-1.7056961144190605,1,buy
1,1242411.7593084981,3,38121601.34999369,7.200430594080403,1,sell
3,3043869.0297358413,1,5199235.207798982,6.990222764970978,0,buy
7,24651773.948326245,1,56442108.95754218,4.523912577894758,0,sell
7,1366900.741477603,3,6164837.483922072,4.139215867901983,1,buy
10,28408282.375516023,2,54399657.59079437,2.8437992681792332,0,buy
1,1432612.3936429203,3,15272724.9492303,7.397374659601268,0,sell
1,26164514.53408643,2,28154819.17691343,7.168815599331622,1,buy
20,4101745.1320409016,1,40387426.596993364,-1.7569902908951258,1,buy
1,10967934.16295506,2,13580857.585631052,7.221217626322259,0,sell
3,1818656.2671520575,2,4417539.328358619,6.719513426677455,0,sell
5,1295444.0882150764,1,25464824.8477961,6.1022255475506295,0,sell
1,2327408.046268059,2,3840535.4109046226,7.463901842045326,0,buy
1,1648996.7571015172,3,4032591.0933448584,7.241508092266416,0,buy
20,3394440.8818844273,2,10567973.693441669,-2.0647864633132587,1,sell
30,7480346.346765346,1,33240921.84358582,-6.863556017949725,1,buy
2,10006556.880052654,2,11787175.248722164,6.741486204079722,0,buy
30,21976686.948204264,1,30497320.790881604,-6.766044612628031,1,buy
20,13029624.328762509,1,29187208.66099403,-1.9612838424681964,1,sell
30,10820868.872600462,3,39802676.71755417,-7.578784994234838,1,sell
20,5007319.614012324,1,43866874.69474299,-1.7571579090982263,1,sell
3,6382433.79847778,2,27914201.161136195,6.534240030149823,1,sell
10,5061257.756064399,3,17918145.930725385,2.5323329394890592,1,buy
1,26965894.04481689,3,32419798.40941555,6.897152952548977,1,sell
20,2459030.2419372248,2,4009530.3082502917,-2.010483517662651,1,sell
20,1022632.7361392417,2,17085467.840527434,-1.782251459430925,1,buy
2,12781239.373661282,3,61380638.80522343,6.343040257450847,0,sell
20,2207888.7012997363,1,20061831.98508305,-1.6573700303439116,1,buy
7,32529614.52954302,3,33597172.941567615,3.6810885537688858,1,buy
10,28806728.9670668,3,35775092.784364425,2.241926199334344,0,buy
1,1350073.7817825712,3,12423096.523157815,7.123948549253846,1,buy
1,1516179.8117049157,1,16366498.729510395,8.11543539266661,0,buy
2,6938757.060051337,2,23641684.944389142,6.817833374528641,0,sell
3,10840542.839278784,2,19716383.574133657,6.438728597088346,0,buy
1,2931305.071089659,2,5327281.302655691,7.459043126164758,0,sell
7,16512689.698635807,1,56394114.17116491,4.634003354502763,1,sell
1,10250486.420658126,1,25512626.36992002,7.660897856681862,1,buy
7,3563415.125903713,2,6089128.817280613,4.503569433892118,1,buy
10,1104346.5967366318,2,4633049.743743135,3.1042098085724374,1,sell
10,18814073.081590395,2,55654737.882323354,2.660296042567081,1,buy
5,2316647.9256021935,2,34513299.77706295,5.719909095955387,1,sell
5,26166513.480417218,1,31045522.782680754,5.717745139584233,0,buy
7,5176789.964931523,2,6338460.091232799,4.644475021177392,0,buy
3,9559545.953093333,3,10768460.420799471,5.9416499161628735,0,buy
1,30416813.035815347,2,33453280.695377164,6.988198643052547,1,sell
20,29327130.628857337,1,41045300.23826334,-1.9252084167388253,1,buy
1,4277604.366008952,3,14107053.104425177,7.001457582167121,0,buy
5,2264101.867661574,3,14199980.604997698,5.1278478418601345,0,sell
30,20746743.376356,3,37290809.375040874,-7.669241249521655,1,sell
20,5442397.712224119,1,6519694.160352401,-1.4878706694581005,1,sell
7,2119696.0310234977,2,3628168.1032701237,4.594812454056874,1,buy
20,34402620.74196495,1,38483479.85683007,-1.7361551630696868,1,sell
30,2170566.4391220035,1,4003313.326754852,-6.586384466297827,1,sell
1,1106230.4398244363,3,2448891.8070175974,7.432568175607287,0,sell
1,1082567.704950564,3,13356374.499412168,7.304663579409498,0,buy
